t,time,close
1773331200000,2026-03-12 16:00:00,137.34
1773345600000,2026-03-12 20:00:00,137.55
1773360000000,2026-03-13 00:00:00,139.67
1773374400000,2026-03-13 04:00:00,139.12
1773388800000,2026-03-13 08:00:00,142.43
1773403200000,2026-03-13 12:00:00,142.11
1773417600000,2026-03-13 16:00:00,139.67
1773432000000,2026-03-13 20:00:00,138.56
1773446400000,2026-03-14 00:00:00,138.88
1773460800000,2026-03-14 04:00:00,137.81
1773475200000,2026-03-14 08:00:00,138.12
1773489600000,2026-03-14 12:00:00,138.1
1773504000000,2026-03-14 16:00:00,138.09
1773518400000,2026-03-14 20:00:00,139.15
1773532800000,2026-03-15 00:00:00,139.71
1773547200000,2026-03-15 04:00:00,139.79
1773561600000,2026-03-15 08:00:00,140.83
1773576000000,2026-03-15 12:00:00,139.98
1773590400000,2026-03-15 16:00:00,140.31
1773604800000,2026-03-15 20:00:00,143.11
1773619200000,2026-03-16 00:00:00,144.05
1773633600000,2026-03-16 04:00:00,144.21
1773648000000,2026-03-16 08:00:00,145.39
1773662400000,2026-03-16 12:00:00,143.89
1773676800000,2026-03-16 16:00:00,147.53
1773691200000,2026-03-16 20:00:00,148.24
1773705600000,2026-03-17 00:00:00,148.17
1773720000000,2026-03-17 04:00:00,147.97
1773734400000,2026-03-17 08:00:00,147.43
1773748800000,2026-03-17 12:00:00,148.22
1773763200000,2026-03-17 16:00:00,150.36
1773777600000,2026-03-17 20:00:00,149.76
1773792000000,2026-03-18 00:00:00,151.16
1773806400000,2026-03-18 04:00:00,149.61
1773820800000,2026-03-18 08:00:00,147.83
1773835200000,2026-03-18 12:00:00,142.24
1773849600000,2026-03-18 16:00:00,140.56
1773864000000,2026-03-18 20:00:00,140.53
1773878400000,2026-03-19 00:00:00,140.98
1773892800000,2026-03-19 04:00:00,137.98
1773907200000,2026-03-19 08:00:00,137.63
1773921600000,2026-03-19 12:00:00,136.4
1773936000000,2026-03-19 16:00:00,138.25
1773950400000,2026-03-19 20:00:00,138.4
1773964800000,2026-03-20 00:00:00,139.87
1773979200000,2026-03-20 04:00:00,139.58
1773993600000,2026-03-20 08:00:00,138.63
1774008000000,2026-03-20 12:00:00,137.71
1774022400000,2026-03-20 16:00:00,135.83
1774036800000,2026-03-20 20:00:00,136.72
1774051200000,2026-03-21 00:00:00,136.88
1774065600000,2026-03-21 04:00:00,136.82
1774080000000,2026-03-21 08:00:00,136.82
1774094400000,2026-03-21 12:00:00,136.9
1774108800000,2026-03-21 16:00:00,136.27
1774123200000,2026-03-21 20:00:00,134.45
1774137600000,2026-03-22 00:00:00,134.62
